bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id
KJV,Exodus,26,Exodus26:24,WORD,for,H8147
KJV,Exodus,26,Exodus26:24,WORD,the,H4740
KJV,Exodus,26,Exodus26:24,WORD,two,H8147
KJV,Exodus,26,Exodus26:24,WORD,corners.,H4740
KJV,Exodus,26,Exodus26:25,PHRASE,And they shall be,H1961
KJV,Exodus,26,Exodus26:25,WORD,eight,H8083
KJV,Exodus,26,Exodus26:25,WORD,"boards,",H7175
KJV,Exodus,26,Exodus26:25,PHRASE,and their sockets,H134
KJV,Exodus,26,Exodus26:25,WORD,[of],
KJV,Exodus,26,Exodus26:25,WORD,"silver,",H3701
KJV,Exodus,26,Exodus26:25,WORD,sixteen,H8337
KJV,Exodus,26,Exodus26:25,WORD,,H6240
KJV,Exodus,26,Exodus26:25,WORD,sockets;,H134
KJV,Exodus,26,Exodus26:25,WORD,two,H8147
KJV,Exodus,26,Exodus26:25,WORD,sockets,H134
KJV,Exodus,26,Exodus26:25,WORD,under,H8478
KJV,Exodus,26,Exodus26:25,WORD,one,H259
KJV,Exodus,26,Exodus26:25,WORD,"board,",H7175
KJV,Exodus,26,Exodus26:25,PHRASE,and two,H8147
KJV,Exodus,26,Exodus26:25,WORD,sockets,H134
KJV,Exodus,26,Exodus26:25,WORD,under,H8478
KJV,Exodus,26,Exodus26:25,WORD,another,H259
KJV,Exodus,26,Exodus26:25,WORD,board.,H7175
KJV,Exodus,26,Exodus26:26,PHRASE,And thou shalt make,H6213
KJV,Exodus,26,Exodus26:26,WORD,bars,H1280
KJV,Exodus,26,Exodus26:26,WORD,[of],
KJV,Exodus,26,Exodus26:26,WORD,shittim,H7848
KJV,Exodus,26,Exodus26:26,WORD,wood;,H6086
KJV,Exodus,26,Exodus26:26,WORD,five,H2568
KJV,Exodus,26,Exodus26:26,PHRASE,for the boards,H7175
KJV,Exodus,26,Exodus26:26,WORD,of,H6763
KJV,Exodus,26,Exodus26:26,PHRASE,the one,H259
KJV,Exodus,26,Exodus26:26,WORD,side,H6763
KJV,Exodus,26,Exodus26:26,PHRASE,"of the tabernacle,",H4908
KJV,Exodus,26,Exodus26:27,PHRASE,And five,H2568
KJV,Exodus,26,Exodus26:27,WORD,bars,H1280
KJV,Exodus,26,Exodus26:27,PHRASE,for the boards,H7175
KJV,Exodus,26,Exodus26:27,WORD,of,H6763
KJV,Exodus,26,Exodus26:27,PHRASE,the other,H8145
KJV,Exodus,26,Exodus26:27,WORD,side,H6763
KJV,Exodus,26,Exodus26:27,PHRASE,"of the tabernacle,",H4908
KJV,Exodus,26,Exodus26:27,PHRASE,and five,H2568
KJV,Exodus,26,Exodus26:27,WORD,bars,H1280
KJV,Exodus,26,Exodus26:27,PHRASE,for the boards,H7175
KJV,Exodus,26,Exodus26:27,PHRASE,of the side,H6763
KJV,Exodus,26,Exodus26:27,PHRASE,"of the tabernacle,",H4908
KJV,Exodus,26,Exodus26:27,PHRASE,for the two sides,H3411
KJV,Exodus,26,Exodus26:27,WORD,westward.,H3220
KJV,Exodus,26,Exodus26:28,PHRASE,And the,H1280
KJV,Exodus,26,Exodus26:28,WORD,middle,H8484
KJV,Exodus,26,Exodus26:28,WORD,bar,H1280
KJV,Exodus,26,Exodus26:28,PHRASE,in the midst,H8432
KJV,Exodus,26,Exodus26:28,PHRASE,of the boards,H7175
KJV,Exodus,26,Exodus26:28,PHRASE,shall reach,H1272
KJV,Exodus,26,Exodus26:28,WORD,from,H4480
KJV,Exodus,26,Exodus26:28,WORD,end,H7097
KJV,Exodus,26,Exodus26:28,WORD,to,H413
KJV,Exodus,26,Exodus26:28,WORD,end.,H7097
KJV,Exodus,26,Exodus26:29,WORD,And,H853
KJV,Exodus,26,Exodus26:29,PHRASE,thou shalt overlay,H6823
KJV,Exodus,26,Exodus26:29,PHRASE,the boards,H7175
KJV,Exodus,26,Exodus26:29,PHRASE,"with gold,",H2091
KJV,Exodus,26,Exodus26:29,WORD,and,H853
KJV,Exodus,26,Exodus26:29,WORD,make,H6213
KJV,Exodus,26,Exodus26:29,PHRASE,their rings,H2885
KJV,Exodus,26,Exodus26:29,WORD,[of],
KJV,Exodus,26,Exodus26:29,WORD,gold,H2091
KJV,Exodus,26,Exodus26:29,WORD,[for],
KJV,Exodus,26,Exodus26:29,WORD,places,H1004
KJV,Exodus,26,Exodus26:29,PHRASE,for the bars:,H1280
KJV,Exodus,26,Exodus26:29,PHRASE,and thou shalt overlay,H6823
KJV,Exodus,26,Exodus26:29,PHRASE,the bars,H1280
KJV,Exodus,26,Exodus26:29,PHRASE,with gold.,H2091
KJV,Exodus,26,Exodus26:30,PHRASE,And thou shalt rear up,H6965
KJV,Exodus,26,Exodus26:30,PHRASE,the tabernacle,H4908
KJV,Exodus,26,Exodus26:30,PHRASE,according to the fashion thereof,H4941
KJV,Exodus,26,Exodus26:30,WORD,which,H834
KJV,Exodus,26,Exodus26:30,PHRASE,was shewed thee,H7200
KJV,Exodus,26,Exodus26:30,PHRASE,in the mount.,H2022
KJV,Exodus,26,Exodus26:31,PHRASE,And thou shalt make,H6213
KJV,Exodus,26,Exodus26:31,PHRASE,a vail,H6532
KJV,Exodus,26,Exodus26:31,WORD,[of],
KJV,Exodus,26,Exodus26:31,WORD,"blue,",H8504
KJV,Exodus,26,Exodus26:31,PHRASE,"and purple,",H713
KJV,Exodus,26,Exodus26:31,PHRASE,"and scarlet,",H8438
KJV,Exodus,26,Exodus26:31,WORD,,H8144
KJV,Exodus,26,Exodus26:31,WORD,and,H8336
KJV,Exodus,26,Exodus26:31,PHRASE,fine twined,H7806
KJV,Exodus,26,Exodus26:31,WORD,linen,H8336
KJV,Exodus,26,Exodus26:31,WORD,of,H4639
KJV,Exodus,26,Exodus26:31,WORD,cunning,H2803
KJV,Exodus,26,Exodus26:31,WORD,work:,H4639
KJV,Exodus,26,Exodus26:31,PHRASE,with cherubims,H3742
KJV,Exodus,26,Exodus26:31,WORD,shall,H6213
KJV,Exodus,26,Exodus26:31,WORD,it,H853
KJV,Exodus,26,Exodus26:31,PHRASE,be made:,H6213
KJV,Exodus,26,Exodus26:32,PHRASE,And thou shalt hang,H5414
KJV,Exodus,26,Exodus26:32,WORD,it,H853
KJV,Exodus,26,Exodus26:32,WORD,upon,H5921
KJV,Exodus,26,Exodus26:32,WORD,four,H702
KJV,Exodus,26,Exodus26:32,WORD,pillars,H5982
KJV,Exodus,26,Exodus26:32,PHRASE,of shittim,H7848
KJV,Exodus,26,Exodus26:32,WORD,[wood],
KJV,Exodus,26,Exodus26:32,WORD,overlaid,H6823
KJV,Exodus,26,Exodus26:32,PHRASE,with gold:,H2091
KJV,Exodus,26,Exodus26:32,PHRASE,their hooks,H2053
KJV,Exodus,26,Exodus26:32,PHRASE,[shall be of],
KJV,Exodus,26,Exodus26:32,WORD,"gold,",H2091
KJV,Exodus,26,Exodus26:32,WORD,upon,H5921
KJV,Exodus,26,Exodus26:32,PHRASE,the four,H702
KJV,Exodus,26,Exodus26:32,WORD,sockets,H134
KJV,Exodus,26,Exodus26:32,PHRASE,of silver.,H3701
KJV,Exodus,26,Exodus26:33,PHRASE,And thou shalt hang up,H5414
KJV,Exodus,26,Exodus26:33,PHRASE,the vail,H6532
KJV,Exodus,26,Exodus26:33,WORD,under,H8478
KJV,Exodus,26,Exodus26:33,PHRASE,"the taches,",H7165
KJV,Exodus,26,Exodus26:33,PHRASE,that thou mayest bring in,H935
KJV,Exodus,26,Exodus26:33,WORD,thither,H8033
KJV,Exodus,26,Exodus26:33,WORD,within,H1004
KJV,Exodus,26,Exodus26:33,PHRASE,the vail,H6532
KJV,Exodus,26,Exodus26:33,PHRASE,the ark,H727
KJV,Exodus,26,Exodus26:33,PHRASE,of the testimony:,H5715
KJV,Exodus,26,Exodus26:33,WORD,and,H914
KJV,Exodus,26,Exodus26:33,PHRASE,the vail,H6532
KJV,Exodus,26,Exodus26:33,PHRASE,shall divide,H914
KJV,Exodus,26,Exodus26:33,PHRASE,unto you,
KJV,Exodus,26,Exodus26:33,WORD,between,H996
KJV,Exodus,26,Exodus26:33,PHRASE,the holy,H6944
KJV,Exodus,26,Exodus26:33,WORD,[place],
KJV,Exodus,26,Exodus26:33,WORD,and,H996
KJV,Exodus,26,Exodus26:33,PHRASE,the most,H6944
KJV,Exodus,26,Exodus26:33,WORD,holy.,H6944
KJV,Exodus,26,Exodus26:34,PHRASE,And thou shalt put,H5414
KJV,Exodus,26,Exodus26:34,PHRASE,the mercy seat,H3727
KJV,Exodus,26,Exodus26:34,WORD,upon,H5921
KJV,Exodus,26,Exodus26:34,PHRASE,the ark,H727
KJV,Exodus,26,Exodus26:34,PHRASE,of the testimony,H5715
KJV,Exodus,26,Exodus26:34,PHRASE,in the most,H6944
KJV,Exodus,26,Exodus26:34,WORD,holy,H6944
KJV,Exodus,26,Exodus26:34,WORD,[place].,
KJV,Exodus,26,Exodus26:35,PHRASE,And thou shalt set,H7760
KJV,Exodus,26,Exodus26:35,PHRASE,the table,H7979
KJV,Exodus,26,Exodus26:35,WORD,without,H2351
KJV,Exodus,26,Exodus26:35,PHRASE,"the vail,",H6532
KJV,Exodus,26,Exodus26:35,WORD,and,H853
KJV,Exodus,26,Exodus26:35,PHRASE,the candlestick,H4501
KJV,Exodus,26,Exodus26:35,PHRASE,over against,H5227
KJV,Exodus,26,Exodus26:35,PHRASE,the table,H7979
KJV,Exodus,26,Exodus26:35,WORD,on,H5921
KJV,Exodus,26,Exodus26:35,PHRASE,the side,H6763
KJV,Exodus,26,Exodus26:35,PHRASE,of the tabernacle,H4908
KJV,Exodus,26,Exodus26:35,PHRASE,toward the south:,H8486
KJV,Exodus,26,Exodus26:35,WORD,and,H7979
KJV,Exodus,26,Exodus26:35,PHRASE,thou shalt put,H5414
KJV,Exodus,26,Exodus26:35,PHRASE,the table,H7979
KJV,Exodus,26,Exodus26:35,WORD,on,H5921
KJV,Exodus,26,Exodus26:35,WORD,the,H6763
KJV,Exodus,26,Exodus26:35,WORD,north,H6828
KJV,Exodus,26,Exodus26:35,WORD,side.,H6763
KJV,Exodus,26,Exodus26:36,PHRASE,And thou shalt make,H6213
KJV,Exodus,26,Exodus26:36,PHRASE,an hanging,H4539
KJV,Exodus,26,Exodus26:36,PHRASE,for the door,H6607
KJV,Exodus,26,Exodus26:36,PHRASE,"of the tent,",H168
KJV,Exodus,26,Exodus26:36,WORD,[of],
KJV,Exodus,26,Exodus26:36,WORD,"blue,",H8504
KJV,Exodus,26,Exodus26:36,PHRASE,"and purple,",H713
KJV,Exodus,26,Exodus26:36,PHRASE,"and scarlet,",H8438
KJV,Exodus,26,Exodus26:36,WORD,,H8144
KJV,Exodus,26,Exodus26:36,WORD,and,H8336
KJV,Exodus,26,Exodus26:36,PHRASE,fine twined,H7806
KJV,Exodus,26,Exodus26:36,WORD,"linen,",H8336
KJV,Exodus,26,Exodus26:36,WORD,wrought,H4639
KJV,Exodus,26,Exodus26:36,PHRASE,with needlework.,H7551
KJV,Exodus,26,Exodus26:37,PHRASE,And thou shalt make,H6213
KJV,Exodus,26,Exodus26:37,PHRASE,for the hanging,H4539
KJV,Exodus,26,Exodus26:37,WORD,five,H2568
KJV,Exodus,26,Exodus26:37,WORD,pillars,H5982
KJV,Exodus,26,Exodus26:37,WORD,[of],
KJV,Exodus,26,Exodus26:37,WORD,shittim,H7848
KJV,Exodus,26,Exodus26:37,WORD,"[wood],",
KJV,Exodus,26,Exodus26:37,PHRASE,and overlay,H6823
KJV,Exodus,26,Exodus26:37,WORD,them,H853
KJV,Exodus,26,Exodus26:37,PHRASE,"with gold,",H2091
KJV,Exodus,26,Exodus26:37,WORD,[and],
KJV,Exodus,26,Exodus26:37,PHRASE,their hooks,H2053
KJV,Exodus,26,Exodus26:37,PHRASE,[shall be of],
KJV,Exodus,26,Exodus26:37,WORD,gold:,H2091
KJV,Exodus,26,Exodus26:37,PHRASE,and thou shalt cast,H3332
KJV,Exodus,26,Exodus26:37,WORD,five,H2568
KJV,Exodus,26,Exodus26:37,WORD,sockets,H134
KJV,Exodus,26,Exodus26:37,PHRASE,of brass,H5178
KJV,Exodus,26,Exodus26:37,PHRASE,for them.,
KJV,Exodus,27,Exodus27:1,PHRASE,And thou shalt make,H6213
KJV,Exodus,27,Exodus27:1,PHRASE,an altar,H4196
KJV,Exodus,27,Exodus27:1,WORD,[of],
KJV,Exodus,27,Exodus27:1,WORD,shittim,H7848
KJV,Exodus,27,Exodus27:1,WORD,"wood,",H6086
KJV,Exodus,27,Exodus27:1,WORD,five,H2568
KJV,Exodus,27,Exodus27:1,WORD,cubits,H520
KJV,Exodus,27,Exodus27:1,WORD,"long,",H753
KJV,Exodus,27,Exodus27:1,PHRASE,and five,H2568
KJV,Exodus,27,Exodus27:1,WORD,cubits,H520
KJV,Exodus,27,Exodus27:1,WORD,broad;,H7341
KJV,Exodus,27,Exodus27:1,PHRASE,the altar,H4196
KJV,Exodus,27,Exodus27:1,PHRASE,shall be,H1961
KJV,Exodus,27,Exodus27:1,WORD,foursquare:,H7251
KJV,Exodus,27,Exodus27:1,WORD,and,H7969
KJV,Exodus,27,Exodus27:1,PHRASE,the height thereof,H6967
KJV,Exodus,27,Exodus27:1,PHRASE,[shall be],
KJV,Exodus,27,Exodus27:1,WORD,three,H7969
KJV,Exodus,27,Exodus27:1,WORD,cubits.,H520
KJV,Exodus,27,Exodus27:2,PHRASE,And thou shalt make,H6213
KJV,Exodus,27,Exodus27:2,PHRASE,the horns of it,H7161
KJV,Exodus,27,Exodus27:2,WORD,upon,H5921
KJV,Exodus,27,Exodus27:2,PHRASE,the four,H702
KJV,Exodus,27,Exodus27:2,PHRASE,corners thereof:,H6438
KJV,Exodus,27,Exodus27:2,PHRASE,his horns,H7161
KJV,Exodus,27,Exodus27:2,PHRASE,shall be,H1961
KJV,Exodus,27,Exodus27:2,PHRASE,of the same:,H4480
KJV,Exodus,27,Exodus27:2,PHRASE,and thou shalt overlay,H6823
KJV,Exodus,27,Exodus27:2,WORD,it,H853
KJV,Exodus,27,Exodus27:2,PHRASE,with brass.,H5178
KJV,Exodus,27,Exodus27:3,PHRASE,And thou shalt make,H6213
KJV,Exodus,27,Exodus27:3,PHRASE,his pans,H5518
KJV,Exodus,27,Exodus27:3,PHRASE,"to receive his ashes,",H1878
KJV,Exodus,27,Exodus27:3,PHRASE,"and his shovels,",H3257
KJV,Exodus,27,Exodus27:3,PHRASE,"and his basons,",H4219
KJV,Exodus,27,Exodus27:3,PHRASE,"and his fleshhooks,",H4207
KJV,Exodus,27,Exodus27:3,PHRASE,and his firepans:,H4289
KJV,Exodus,27,Exodus27:3,WORD,all,H3605
KJV,Exodus,27,Exodus27:3,PHRASE,the vessels thereof,H3627
KJV,Exodus,27,Exodus27:3,PHRASE,thou shalt make,H6213
KJV,Exodus,27,Exodus27:3,WORD,[of],
KJV,Exodus,27,Exodus27:3,WORD,brass.,H5178
KJV,Exodus,27,Exodus27:4,PHRASE,And thou shalt make,H6213
KJV,Exodus,27,Exodus27:4,PHRASE,for it,
KJV,Exodus,27,Exodus27:4,PHRASE,a grate,H4345
KJV,Exodus,27,Exodus27:4,PHRASE,of network,H4639
KJV,Exodus,27,Exodus27:4,WORD,,H7568
KJV,Exodus,27,Exodus27:4,WORD,[of],
KJV,Exodus,27,Exodus27:4,WORD,brass;,H5178
KJV,Exodus,27,Exodus27:4,WORD,and,H6213
KJV,Exodus,27,Exodus27:4,WORD,upon,H5921
KJV,Exodus,27,Exodus27:4,PHRASE,the net,H7568
KJV,Exodus,27,Exodus27:4,PHRASE,shalt thou make,H6213
KJV,Exodus,27,Exodus27:4,WORD,four,H702
KJV,Exodus,27,Exodus27:4,WORD,brasen,H5178
KJV,Exodus,27,Exodus27:4,WORD,rings,H2885
KJV,Exodus,27,Exodus27:4,WORD,in,H5921
KJV,Exodus,27,Exodus27:4,PHRASE,the four,H702
KJV,Exodus,27,Exodus27:4,PHRASE,corners thereof.,H7098
KJV,Exodus,27,Exodus27:5,PHRASE,And thou shalt put,H5414
KJV,Exodus,27,Exodus27:5,WORD,it,H853
KJV,Exodus,27,Exodus27:5,WORD,under,H8478
KJV,Exodus,27,Exodus27:5,PHRASE,the compass,H3749
KJV,Exodus,27,Exodus27:5,PHRASE,of the altar,H4196
KJV,Exodus,27,Exodus27:5,WORD,"beneath,",H4295
KJV,Exodus,27,Exodus27:5,WORD,that,H1961
KJV,Exodus,27,Exodus27:5,PHRASE,the net,H7568
KJV,Exodus,27,Exodus27:5,PHRASE,may be,H1961
KJV,Exodus,27,Exodus27:5,PHRASE,even to,H5704
KJV,Exodus,27,Exodus27:5,PHRASE,the midst,H2677
KJV,Exodus,27,Exodus27:5,PHRASE,of the altar.,H4196
KJV,Exodus,27,Exodus27:6,PHRASE,And thou shalt make,H6213
KJV,Exodus,27,Exodus27:6,WORD,staves,H905
KJV,Exodus,27,Exodus27:6,PHRASE,"for the altar,",H4196
KJV,Exodus,27,Exodus27:6,WORD,staves,H905
KJV,Exodus,27,Exodus27:6,WORD,[of],
KJV,Exodus,27,Exodus27:6,WORD,shittim,H7848
KJV,Exodus,27,Exodus27:6,WORD,"wood,",H6086
KJV,Exodus,27,Exodus27:6,PHRASE,and overlay,H6823
KJV,Exodus,27,Exodus27:6,WORD,them,H853
KJV,Exodus,27,Exodus27:6,PHRASE,with brass.,H5178
KJV,Exodus,27,Exodus27:7,WORD,And,H935
KJV,Exodus,27,Exodus27:7,PHRASE,the staves,H905
KJV,Exodus,27,Exodus27:7,PHRASE,shall be put,H935
KJV,Exodus,27,Exodus27:7,PHRASE,"into the rings,",H2885
KJV,Exodus,27,Exodus27:7,WORD,and,H1961
KJV,Exodus,27,Exodus27:7,PHRASE,the staves,H905
KJV,Exodus,27,Exodus27:7,PHRASE,shall be,H1961
KJV,Exodus,27,Exodus27:7,WORD,upon,H5921
KJV,Exodus,27,Exodus27:7,WORD,the,H6763
KJV,Exodus,27,Exodus27:7,WORD,two,H8147
KJV,Exodus,27,Exodus27:7,WORD,sides,H6763
KJV,Exodus,27,Exodus27:7,PHRASE,"of the altar,",H4196
KJV,Exodus,27,Exodus27:7,PHRASE,to bear,H5375
KJV,Exodus,27,Exodus27:7,WORD,it.,H853
KJV,Exodus,27,Exodus27:8,WORD,Hollow,H5014
KJV,Exodus,27,Exodus27:8,PHRASE,with boards,H3871
KJV,Exodus,27,Exodus27:8,PHRASE,shalt thou make,H6213
KJV,Exodus,27,Exodus27:8,WORD,it:,H853
KJV,Exodus,27,Exodus27:8,WORD,as,H834
KJV,Exodus,27,Exodus27:8,PHRASE,it was shewed,H7200
KJV,Exodus,27,Exodus27:8,WORD,thee,H853
KJV,Exodus,27,Exodus27:8,PHRASE,"in the mount,",H2022
KJV,Exodus,27,Exodus27:8,WORD,so,H3651
KJV,Exodus,27,Exodus27:8,PHRASE,shall they make,H6213
KJV,Exodus,27,Exodus27:8,WORD,[it].,
KJV,Exodus,27,Exodus27:9,PHRASE,And thou shalt make,H6213
KJV,Exodus,27,Exodus27:9,PHRASE,the court,H2691
KJV,Exodus,27,Exodus27:9,PHRASE,of the tabernacle:,H4908
KJV,Exodus,27,Exodus27:9,PHRASE,for the,H6285
KJV,Exodus,27,Exodus27:9,WORD,south,H5045
KJV,Exodus,27,Exodus27:9,WORD,side,H6285
KJV,Exodus,27,Exodus27:9,WORD,southward,H8486
KJV,Exodus,27,Exodus27:9,PHRASE,[there shall be],
KJV,Exodus,27,Exodus27:9,WORD,hangings,H7050
KJV,Exodus,27,Exodus27:9,PHRASE,for the court,H2691
KJV,Exodus,27,Exodus27:9,WORD,[of],
KJV,Exodus,27,Exodus27:9,PHRASE,fine twined,H7806
KJV,Exodus,27,Exodus27:9,WORD,linen,H8336
KJV,Exodus,27,Exodus27:9,WORD,of,H520
KJV,Exodus,27,Exodus27:9,PHRASE,an hundred,H3967
KJV,Exodus,27,Exodus27:9,WORD,cubits,H520
KJV,Exodus,27,Exodus27:9,WORD,long,H753
KJV,Exodus,27,Exodus27:9,WORD,for,H6285
KJV,Exodus,27,Exodus27:9,WORD,one,H259
KJV,Exodus,27,Exodus27:9,WORD,side:,H6285
KJV,Exodus,27,Exodus27:10,PHRASE,And the,H5982
KJV,Exodus,27,Exodus27:10,WORD,twenty,H6242
KJV,Exodus,27,Exodus27:10,PHRASE,pillars thereof,H5982
KJV,Exodus,27,Exodus27:10,PHRASE,and their,H134
KJV,Exodus,27,Exodus27:10,WORD,twenty,H6242
KJV,Exodus,27,Exodus27:10,WORD,sockets,H134
KJV,Exodus,27,Exodus27:10,PHRASE,[shall be of],
KJV,Exodus,27,Exodus27:10,WORD,brass;,H5178
KJV,Exodus,27,Exodus27:10,PHRASE,the hooks,H2053
KJV,Exodus,27,Exodus27:10,PHRASE,of the pillars,H5982
KJV,Exodus,27,Exodus27:10,PHRASE,and their fillets,H2838
KJV,Exodus,27,Exodus27:10,PHRASE,[shall be of],
KJV,Exodus,27,Exodus27:10,WORD,silver.,H3701
KJV,Exodus,27,Exodus27:11,PHRASE,And likewise,H3651
KJV,Exodus,27,Exodus27:11,PHRASE,for the,H6285
KJV,Exodus,27,Exodus27:11,WORD,north,H6828
KJV,Exodus,27,Exodus27:11,WORD,side,H6285
KJV,Exodus,27,Exodus27:11,PHRASE,in length,H753
KJV,Exodus,27,Exodus27:11,PHRASE,[there shall be],
KJV,Exodus,27,Exodus27:11,WORD,hangings,H7050
KJV,Exodus,27,Exodus27:11,PHRASE,of an hundred,H3967
KJV,Exodus,27,Exodus27:11,WORD,[cubits],
KJV,Exodus,27,Exodus27:11,WORD,"long,",H753
KJV,Exodus,27,Exodus27:11,PHRASE,and his,H5982
KJV,Exodus,27,Exodus27:11,WORD,twenty,H6242
KJV,Exodus,27,Exodus27:11,WORD,pillars,H5982
KJV,Exodus,27,Exodus27:11,PHRASE,and their,H134
KJV,Exodus,27,Exodus27:11,WORD,twenty,H6242
KJV,Exodus,27,Exodus27:11,WORD,sockets,H134
KJV,Exodus,27,Exodus27:11,WORD,[of],
KJV,Exodus,27,Exodus27:11,WORD,brass;,H5178
KJV,Exodus,27,Exodus27:11,PHRASE,the hooks,H2053
KJV,Exodus,27,Exodus27:11,PHRASE,of the pillars,H5982
KJV,Exodus,27,Exodus27:11,PHRASE,and their fillets,H2838
KJV,Exodus,27,Exodus27:11,WORD,[of],
KJV,Exodus,27,Exodus27:11,WORD,silver.,H3701
KJV,Exodus,27,Exodus27:12,PHRASE,And [for] the breadth,H7341
KJV,Exodus,27,Exodus27:12,PHRASE,of the court,H2691
KJV,Exodus,27,Exodus27:12,PHRASE,on the,H6285
KJV,Exodus,27,Exodus27:12,WORD,west,H3220
KJV,Exodus,27,Exodus27:12,WORD,side,H6285
KJV,Exodus,27,Exodus27:12,PHRASE,[shall be],
KJV,Exodus,27,Exodus27:12,WORD,hangings,H7050
KJV,Exodus,27,Exodus27:12,PHRASE,of fifty,H2572
KJV,Exodus,27,Exodus27:12,WORD,cubits:,H520
KJV,Exodus,27,Exodus27:12,PHRASE,their pillars,H5982
KJV,Exodus,27,Exodus27:12,WORD,"ten,",H6235
KJV,Exodus,27,Exodus27:12,PHRASE,and their sockets,H134
KJV,Exodus,27,Exodus27:12,WORD,ten.,H6235
KJV,Exodus,27,Exodus27:13,PHRASE,And the breadth,H7341
KJV,Exodus,27,Exodus27:13,PHRASE,of the court,H2691
KJV,Exodus,27,Exodus27:13,PHRASE,on the,H6285
KJV,Exodus,27,Exodus27:13,WORD,east,H6924
KJV,Exodus,27,Exodus27:13,WORD,side,H6285
KJV,Exodus,27,Exodus27:13,WORD,eastward,H4217
KJV,Exodus,27,Exodus27:13,PHRASE,[shall be],
KJV,Exodus,27,Exodus27:13,WORD,fifty,H2572
KJV,Exodus,27,Exodus27:13,WORD,cubits.,H520
KJV,Exodus,27,Exodus27:14,PHRASE,The hangings,H7050
KJV,Exodus,27,Exodus27:14,PHRASE,of one side,H3802
KJV,Exodus,27,Exodus27:14,PHRASE,[of the gate shall be],
KJV,Exodus,27,Exodus27:14,WORD,fifteen,H2568
KJV,Exodus,27,Exodus27:14,WORD,,H6240
KJV,Exodus,27,Exodus27:14,WORD,cubits:,H520
KJV,Exodus,27,Exodus27:14,PHRASE,their pillars,H5982
KJV,Exodus,27,Exodus27:14,WORD,"three,",H7969
KJV,Exodus,27,Exodus27:14,PHRASE,and their sockets,H134
KJV,Exodus,27,Exodus27:14,WORD,three.,H7969
KJV,Exodus,27,Exodus27:15,PHRASE,And on the,H3802
KJV,Exodus,27,Exodus27:15,WORD,other,H8145
KJV,Exodus,27,Exodus27:15,WORD,side,H3802
KJV,Exodus,27,Exodus27:15,PHRASE,[shall be],
KJV,Exodus,27,Exodus27:15,WORD,hangings,H7050
KJV,Exodus,27,Exodus27:15,WORD,fifteen,H2568
KJV,Exodus,27,Exodus27:15,WORD,,H6240
KJV,Exodus,27,Exodus27:15,WORD,[cubits]:,
KJV,Exodus,27,Exodus27:15,PHRASE,their pillars,H5982
KJV,Exodus,27,Exodus27:15,WORD,"three,",H7969
KJV,Exodus,27,Exodus27:15,PHRASE,and their sockets,H134
KJV,Exodus,27,Exodus27:15,WORD,three.,H7969
KJV,Exodus,27,Exodus27:16,PHRASE,And for the gate,H8179
KJV,Exodus,27,Exodus27:16,PHRASE,of the court,H2691
KJV,Exodus,27,Exodus27:16,PHRASE,[shall be],
KJV,Exodus,27,Exodus27:16,PHRASE,an hanging,H4539
KJV,Exodus,27,Exodus27:16,PHRASE,of twenty,H6242
KJV,Exodus,27,Exodus27:16,WORD,"cubits,",H520
KJV,Exodus,27,Exodus27:16,WORD,[of],
KJV,Exodus,27,Exodus27:16,WORD,"blue,",H8504
KJV,Exodus,27,Exodus27:16,PHRASE,"and purple,",H713
KJV,Exodus,27,Exodus27:16,PHRASE,"and scarlet,",H8438
KJV,Exodus,27,Exodus27:16,WORD,,H8144
KJV,Exodus,27,Exodus27:16,WORD,and,H8336
KJV,Exodus,27,Exodus27:16,PHRASE,fine twined,H7806
KJV,Exodus,27,Exodus27:16,WORD,"linen,",H8336
KJV,Exodus,27,Exodus27:16,PHRASE,wrought with,H7551
KJV,Exodus,27,Exodus27:16,WORD,needlework:,H4639
KJV,Exodus,27,Exodus27:16,WORD,[and],
KJV,Exodus,27,Exodus27:16,PHRASE,their pillars,H5982
KJV,Exodus,27,Exodus27:16,PHRASE,[shall be],
KJV,Exodus,27,Exodus27:16,WORD,"four,",H702
KJV,Exodus,27,Exodus27:16,PHRASE,and their sockets,H134
KJV,Exodus,27,Exodus27:16,WORD,four.,H702
KJV,Exodus,27,Exodus27:17,WORD,All,H3605
KJV,Exodus,27,Exodus27:17,PHRASE,the pillars,H5982
KJV,Exodus,27,Exodus27:17,PHRASE,round about,H5439
KJV,Exodus,27,Exodus27:17,PHRASE,the court,H2691
KJV,Exodus,27,Exodus27:17,PHRASE,[shall be],
